User_ID,Trusted_Device_IDs,Home_Location,Typical_Transaction_Amount,Account_Open_Days_Ago,Lifetime_Transactions_Before_Window
3524,DEV-005797;DEV-005798,San Francisco,188.09,385,16
3525,DEV-005799;DEV-005800,Boston,76.04,198,10
3526,DEV-005801;DEV-005802,Los Angeles,21.03,1379,63
3527,DEV-005803;DEV-005804,Miami,185.37,984,64
3528,DEV-005805,Seattle,50.73,1395,62
3529,DEV-005806;DEV-005807,Houston,73.16,1398,105
3530,DEV-005808,Boston,90.23,1001,26
3531,DEV-005809;DEV-005810,Houston,17.32,1841,123
3532,DEV-005811;DEV-005812,Miami,78.16,1373,57
3533,DEV-005813,Los Angeles,30.21,1530,42
3534,DEV-005814;DEV-005815,Chicago,17.46,1782,123
3535,DEV-005816;DEV-005817,New York,32.07,123,7
3536,DEV-005818;DEV-005819,New York,222.66,1462,60
3537,DEV-005820,Chicago,96.09,800,21
3538,DEV-005821,Seattle,67.46,1656,58
3539,DEV-005822;DEV-005823;DEV-005824,Los Angeles,61.06,1628,119
3540,DEV-005825,San Francisco,162.9,1184,40
3541,DEV-005826,Seattle,13.8,1927,93
3542,DEV-005827,Houston,22.06,1392,83
3543,DEV-005828;DEV-005829;DEV-005830,Chicago,12.53,775,54
3544,DEV-005831,Los Angeles,36.91,117,9
3545,DEV-005832,Seattle,216.11,638,24
3546,DEV-005833;DEV-005834;DEV-005835,New York,51.61,161,8
3547,DEV-005836,Chicago,96.5,763,44
3548,DEV-005837;DEV-005838,Houston,19.76,49,3
3549,DEV-005839;DEV-005840;DEV-005841,Austin,15.42,908,20
3550,DEV-005842;DEV-005843;DEV-005844,Boston,13.19,46,4
3551,DEV-005845;DEV-005846,Boston,104.57,1962,131
3552,DEV-005847,Austin,17.15,1486,83
3553,DEV-005848;DEV-005849,Houston,16.98,659,23
3554,DEV-005850;DEV-005851,San Francisco,94.78,800,27
3555,DEV-005852;DEV-005853,Houston,35.99,596,31
3556,DEV-005854,Miami,198.18,199,8
3557,DEV-005855;DEV-005856,Seattle,13.04,907,36
3558,DEV-005857;DEV-005858;DEV-005859,Houston,37.45,1075,84
3559,DEV-005860,Seattle,124.77,1263,100
3560,DEV-005861,Chicago,19.56,425,16
3561,DEV-005862;DEV-005863,Los Angeles,47.84,93,7
3562,DEV-005864,Boston,21.47,555,30
3563,DEV-005865,Los Angeles,54.08,1268,96
3564,DEV-005866;DEV-005867,New York,33.15,538,28
3565,DEV-005868;DEV-005869,San Francisco,12.18,571,14
3566,DEV-005870,Seattle,12.75,1002,21
3567,DEV-005871,Houston,222.39,1098,53
3568,DEV-005872;DEV-005873,Austin,226.58,498,36
3569,DEV-005874,Houston,32.53,419,29
3570,DEV-005875,New York,87.52,1597,110
3571,DEV-005876,Houston,13.01,602,14
3572,DEV-005877,Miami,21.55,1067,31
3573,DEV-005878,San Francisco,18.45,823,48
3574,DEV-005879;DEV-005880,Boston,13.21,913,56
3575,DEV-005881;DEV-005882,Seattle,66.39,1623,70
3576,DEV-005883;DEV-005884,New York,110.55,372,28
3577,DEV-005885;DEV-005886;DEV-005887,Los Angeles,46.23,1519,38
3578,DEV-005888;DEV-005889,Austin,86.83,1298,60
3579,DEV-005890;DEV-005891;DEV-005892,Houston,36.12,889,32
3580,DEV-005893,New York,12.44,1948,114
3581,DEV-005894,Seattle,32.39,1053,22
3582,DEV-005895,Miami,42.46,1964,80
3583,DEV-005896,Los Angeles,127.44,1048,71
3584,DEV-005897,Miami,26.96,1873,56
3585,DEV-005898;DEV-005899,New York,32.22,734,16
3586,DEV-005900,Boston,51.19,155,8
3587,DEV-005901;DEV-005902;DEV-005903,Boston,157.14,1836,38
3588,DEV-005904;DEV-005905,Austin,32.26,104,2
3589,DEV-005906,Chicago,15.04,1369,40
3590,DEV-005907,Boston,25.93,1954,40
3591,DEV-005908;DEV-005909,San Francisco,52.5,847,26
3592,DEV-005910,Seattle,166.73,1983,54
3593,DEV-005911,New York,45.46,1289,72
3594,DEV-005912;DEV-005913,Houston,78.09,1650,71
3595,DEV-005914,Boston,34.83,1127,60
3596,DEV-005915;DEV-005916,Miami,18.56,1838,37
3597,DEV-005917,Los Angeles,26.07,1527,86
3598,DEV-005918,Los Angeles,212.3,1222,28
3599,DEV-005919;DEV-005920;DEV-005921,Seattle,113.28,660,20
3600,DEV-005922;DEV-005923,San Francisco,65.65,336,26
3601,DEV-005924;DEV-005925,San Francisco,18.02,1536,90
3602,DEV-005926;DEV-005927,Miami,74.16,877,29
3603,DEV-005928,Austin,71.59,604,25
3604,DEV-005929,Austin,162.95,662,27
3605,DEV-005930,Houston,16.01,1329,76
3606,DEV-005931,Boston,16.42,1615,36
3607,DEV-005932,Chicago,113.0,1010,56
3608,DEV-005933;DEV-005934,Los Angeles,173.33,631,43
3609,DEV-005935;DEV-005936,Chicago,65.74,1349,55
3610,DEV-005937,Austin,25.65,1254,36
3611,DEV-005938,Miami,67.13,61,2
3612,DEV-005939;DEV-005940;DEV-005941,New York,137.35,1993,67
3613,DEV-005942;DEV-005943,San Francisco,33.37,1346,95
3614,DEV-005944,Seattle,25.15,1634,45
3615,DEV-005945,Boston,41.43,997,69
3616,DEV-005946,New York,51.94,1876,67
3617,DEV-005947,Chicago,20.76,1424,103
3618,DEV-005948,San Francisco,60.3,733,40
3619,DEV-005949;DEV-005950,Los Angeles,43.46,341,14
3620,DEV-005951;DEV-005952;DEV-005953,Los Angeles,21.85,1931,53
3621,DEV-005954;DEV-005955;DEV-005956,New York,17.58,1349,68
3622,DEV-005957,Miami,57.0,1789,123
3623,DEV-005958;DEV-005959,Austin,62.62,1440,100
3624,DEV-005960;DEV-005961,Houston,58.98,111,3
3625,DEV-005962;DEV-005963,Los Angeles,31.56,731,35
3626,DEV-005964;DEV-005965,Austin,13.17,1693,83
3627,DEV-005966,Miami,47.29,666,17
3628,DEV-005967;DEV-005968,Chicago,175.8,893,67
3629,DEV-005969;DEV-005970,Austin,33.16,897,26
3630,DEV-005971;DEV-005972,Miami,69.74,616,38
3631,DEV-005973;DEV-005974,New York,16.85,1518,82
3632,DEV-005975;DEV-005976,Los Angeles,108.0,656,40
3633,DEV-005977,Seattle,69.02,1089,75
3634,DEV-005978,Houston,21.71,1312,103
3635,DEV-005979,Boston,75.25,581,28
3636,DEV-005980;DEV-005981;DEV-005982,Chicago,19.11,192,9
3637,DEV-005983,Boston,28.03,1572,92
3638,DEV-005984,Chicago,87.73,1447,48
3639,DEV-005985,Los Angeles,41.37,1522,39
3640,DEV-005986;DEV-005987;DEV-005988,Los Angeles,20.84,1415,56
3641,DEV-005989;DEV-005990;DEV-005991,San Francisco,14.26,1162,92
3642,DEV-005992,San Francisco,133.65,1406,99
3643,DEV-005993;DEV-005994,Los Angeles,13.0,848,44
3644,DEV-005995;DEV-005996,Austin,18.38,1599,38
3645,DEV-005997;DEV-005998,Los Angeles,75.92,1602,57
3646,DEV-005999,San Francisco,177.8,269,21
3647,DEV-006000,Houston,123.58,702,42
3648,DEV-006001;DEV-006002;DEV-006003,Austin,99.97,1910,48
3649,DEV-006004;DEV-006005,Austin,26.73,635,25
3650,DEV-006006;DEV-006007,Miami,92.91,962,20
3651,DEV-006008,New York,76.28,607,37
3652,DEV-006009;DEV-006010;DEV-006011,Seattle,61.03,1792,46
3653,DEV-006012,Houston,164.11,418,24
3654,DEV-006013,Houston,197.8,967,39
3655,DEV-006014;DEV-006015,Los Angeles,12.31,1967,50
3656,DEV-006016,Austin,64.01,1334,40
3657,DEV-006017;DEV-006018,Los Angeles,232.78,1311,59
3658,DEV-006019,Los Angeles,31.79,189,6
3659,DEV-006020,Los Angeles,33.81,1590,115
3660,DEV-006021,Boston,95.81,1086,35
3661,DEV-006022,Miami,67.52,724,29
3662,DEV-006023,Seattle,42.38,103,3
3663,DEV-006024,Miami,209.8,88,2
3664,DEV-006025,Houston,76.16,206,12
3665,DEV-006026;DEV-006027,Boston,30.5,1300,84
3666,DEV-006028;DEV-006029,Boston,114.82,1511,64
3667,DEV-006030;DEV-006031,Miami,41.95,1204,46
3668,DEV-006032;DEV-006033,Houston,161.28,376,15
3669,DEV-006034;DEV-006035;DEV-006036,Austin,137.01,541,21
3670,DEV-006037,Los Angeles,144.63,311,22
3671,DEV-006038,Austin,210.75,515,24
3672,DEV-006039;DEV-006040,Houston,16.33,1285,49
3673,DEV-006041,Houston,128.41,88,6
3674,DEV-006042;DEV-006043;DEV-006044,Austin,48.4,824,34
3675,DEV-006045;DEV-006046,Los Angeles,86.14,1726,95
3676,DEV-006047;DEV-006048,New York,35.74,1874,74
3677,DEV-006049,Seattle,39.96,1380,51
3678,DEV-006050;DEV-006051;DEV-006052,Chicago,17.66,592,12
3679,DEV-006053,Boston,12.28,54,3
3680,DEV-006054,Miami,40.24,1221,48
3681,DEV-006055,Houston,36.3,1271,37
3682,DEV-006056,New York,115.71,1387,71
3683,DEV-006057;DEV-006058;DEV-006059,Houston,223.36,1704,46
3684,DEV-006060,Austin,105.5,714,48
3685,DEV-006061,Boston,37.92,1785,123
3686,DEV-006062;DEV-006063,Los Angeles,55.85,1613,128
3687,DEV-006064;DEV-006065;DEV-006066,Austin,13.93,1441,92
3688,DEV-006067;DEV-006068,Seattle,130.57,417,33
3689,DEV-006069,Chicago,51.28,1063,36
3690,DEV-006070;DEV-006071;DEV-006072,Miami,130.36,1456,90
3691,DEV-006073;DEV-006074,Chicago,70.61,1009,28
3692,DEV-006075,Seattle,58.19,1713,69
3693,DEV-006076;DEV-006077,Houston,220.2,1139,85
3694,DEV-006078,Miami,62.08,498,16
3695,DEV-006079;DEV-006080;DEV-006081,Austin,159.65,1984,115
3696,DEV-006082,New York,56.44,717,25
3697,DEV-006083,Chicago,17.93,1703,94
3698,DEV-006084,San Francisco,55.18,190,15
3699,DEV-006085,Austin,115.93,395,27
3700,DEV-006086;DEV-006087,Seattle,88.68,490,27
3701,DEV-006088;DEV-006089,Houston,194.57,1540,69
3702,DEV-006090;DEV-006091,San Francisco,233.94,1242,41
3703,DEV-006092;DEV-006093,Houston,18.57,633,22
3704,DEV-006094,Chicago,66.08,1297,76
3705,DEV-006095,Chicago,183.63,54,3
3706,DEV-006096,Seattle,26.61,1798,70
3707,DEV-006097,Miami,125.3,770,24
3708,DEV-006098;DEV-006099,San Francisco,96.0,1149,82
3709,DEV-006100;DEV-006101;DEV-006102,Miami,14.92,349,12
3710,DEV-006103;DEV-006104,Seattle,135.71,1520,55
3711,DEV-006105;DEV-006106;DEV-006107,Boston,18.42,1187,32
3712,DEV-006108,Boston,38.98,98,7
3713,DEV-006109,Austin,39.72,1451,78
3714,DEV-006110;DEV-006111,Miami,185.95,1879,140
3715,DEV-006112;DEV-006113,Chicago,64.13,1785,68
3716,DEV-006114,New York,133.13,465,37
3717,DEV-006115;DEV-006116;DEV-006117,Miami,163.18,325,15
3718,DEV-006118,Seattle,54.29,1113,32
3719,DEV-006119;DEV-006120;DEV-006121,Seattle,201.76,355,16
3720,DEV-006122,Houston,113.68,1218,97
3721,DEV-006123;DEV-006124;DEV-006125,Austin,138.52,1934,91
3722,DEV-006126,Houston,90.16,1104,80
3723,DEV-006127,Seattle,42.93,983,54
3724,DEV-006128,Los Angeles,45.72,1591,38
3725,DEV-006129,Seattle,111.34,1745,72
3726,DEV-006130;DEV-006131,Houston,155.3,1449,49
3727,DEV-006132;DEV-006133;DEV-006134,Seattle,97.61,658,30
3728,DEV-006135;DEV-006136;DEV-006137,New York,42.95,1695,50
3729,DEV-006138,Boston,22.28,1731,100
3730,DEV-006139;DEV-006140,San Francisco,99.53,446,35
3731,DEV-006141,Seattle,18.45,1055,45
3732,DEV-006142,San Francisco,80.56,1410,47
3733,DEV-006143,Seattle,100.65,763,38
3734,DEV-006144,New York,89.34,377,13
3735,DEV-006145;DEV-006146;DEV-006147,San Francisco,28.58,1641,57
3736,DEV-006148,Seattle,116.23,798,23
3737,DEV-006149,Houston,194.59,708,46
3738,DEV-006150;DEV-006151;DEV-006152,Los Angeles,191.75,1059,39
3739,DEV-006153;DEV-006154;DEV-006155,Chicago,234.93,1353,92
3740,DEV-006156;DEV-006157,San Francisco,32.0,1145,28
3741,DEV-006158;DEV-006159;DEV-006160,San Francisco,26.46,1711,100
3742,DEV-006161,San Francisco,103.93,1757,74
3743,DEV-006162;DEV-006163,Miami,15.91,769,40
3744,DEV-006164,Austin,46.28,970,32
3745,DEV-006165;DEV-006166,Austin,29.86,1118,82
3746,DEV-006167;DEV-006168,New York,202.08,1953,103
3747,DEV-006169;DEV-006170,Houston,143.5,90,4
3748,DEV-006171,Los Angeles,119.15,1448,69
3749,DEV-006172,San Francisco,25.67,671,17
3750,DEV-006173;DEV-006174;DEV-006175,Boston,61.18,712,22
3751,DEV-006176;DEV-006177;DEV-006178,Boston,173.36,977,67
3752,DEV-006179,Houston,71.4,1109,71
3753,DEV-006180;DEV-006181;DEV-006182,Boston,43.64,1561,39
3754,DEV-006183;DEV-006184,New York,177.0,1920,41
3755,DEV-006185,Houston,22.68,109,2
3756,DEV-006186;DEV-006187,Miami,69.79,436,9
3757,DEV-006188,Los Angeles,46.28,137,5
3758,DEV-006189;DEV-006190,Miami,50.54,1381,39
3759,DEV-006191,Chicago,123.49,1379,67
3760,DEV-006192,San Francisco,84.23,230,11
3761,DEV-006193,Boston,83.08,383,20
3762,DEV-006194;DEV-006195;DEV-006196,Miami,44.66,484,13
3763,DEV-006197;DEV-006198,Houston,74.76,1308,50
3764,DEV-006199;DEV-006200;DEV-006201,Miami,95.66,1751,93
3765,DEV-006202,Los Angeles,69.94,1828,122
3766,DEV-006203;DEV-006204,New York,45.74,1063,84
3767,DEV-006205,Seattle,22.07,1864,64
3768,DEV-006206;DEV-006207;DEV-006208,San Francisco,14.88,1900,124
3769,DEV-006209,New York,119.31,106,7
3770,DEV-006210;DEV-006211,New York,117.44,115,8
3771,DEV-006212,San Francisco,19.18,1274,64
3772,DEV-006213,Los Angeles,54.96,1504,88
3773,DEV-006214;DEV-006215,Los Angeles,88.37,785,46
3774,DEV-006216;DEV-006217,Los Angeles,83.51,1531,81
3775,DEV-006218;DEV-006219,Houston,94.19,1681,84
3776,DEV-006220;DEV-006221;DEV-006222,Chicago,73.6,635,41
3777,DEV-006223;DEV-006224,Chicago,76.17,1318,34
3778,DEV-006225;DEV-006226,Chicago,44.04,1819,142
3779,DEV-006227,Seattle,16.07,373,26
3780,DEV-006228,Boston,46.27,991,22
3781,DEV-006229,Boston,20.1,1167,63
3782,DEV-006230,Los Angeles,143.36,459,23
3783,DEV-006231,Austin,39.71,1043,70
3784,DEV-006232,Austin,158.37,286,8
3785,DEV-006233;DEV-006234,Seattle,12.71,1411,39
3786,DEV-006235,Los Angeles,107.47,1138,40
3787,DEV-006236;DEV-006237;DEV-006238,Houston,195.02,34,2
3788,DEV-006239;DEV-006240;DEV-006241,Austin,55.25,808,37
3789,DEV-006242;DEV-006243;DEV-006244,New York,30.97,1133,90
3790,DEV-006245,Los Angeles,103.26,1568,103
3791,DEV-006246;DEV-006247,Houston,203.3,1629,57
3792,DEV-006248;DEV-006249,Houston,18.52,1039,57
3793,DEV-006250,Los Angeles,24.16,1278,44
3794,DEV-006251;DEV-006252,Los Angeles,239.19,955,30
3795,DEV-006253;DEV-006254,Seattle,62.54,1932,54
3796,DEV-006255,Austin,57.9,89,4
3797,DEV-006256;DEV-006257;DEV-006258,Los Angeles,178.07,389,14
3798,DEV-006259,Chicago,17.71,1478,79
3799,DEV-006260,Boston,208.63,979,77
3800,DEV-006261;DEV-006262,Houston,53.24,1823,86
3801,DEV-006263,Chicago,63.46,474,19
3802,DEV-006264;DEV-006265;DEV-006266,San Francisco,21.64,1074,65
3803,DEV-006267,Seattle,24.09,817,44
3804,DEV-006268;DEV-006269,Los Angeles,13.67,1783,121
3805,DEV-006270;DEV-006271,Seattle,33.64,291,15
3806,DEV-006272,Miami,177.21,1031,67
3807,DEV-006273;DEV-006274,Miami,13.62,573,44
3808,DEV-006275,Houston,188.07,533,39
3809,DEV-006276,Los Angeles,44.28,1598,60
3810,DEV-006277;DEV-006278,Boston,148.92,1812,145
3811,DEV-006279,Houston,68.1,1693,67
3812,DEV-006280,Chicago,18.51,363,13
3813,DEV-006281,Boston,38.53,1700,94
3814,DEV-006282;DEV-006283;DEV-006284,Houston,89.82,40,2
3815,DEV-006285;DEV-006286,Austin,17.12,1175,68
3816,DEV-006287;DEV-006288,Austin,228.65,1485,106
3817,DEV-006289;DEV-006290,Boston,140.82,1464,54
3818,DEV-006291;DEV-006292,Austin,41.63,146,5
3819,DEV-006293,Austin,107.19,1737,82
3820,DEV-006294;DEV-006295;DEV-006296,New York,83.44,507,21
3821,DEV-006297;DEV-006298,New York,229.07,1275,39
3822,DEV-006299;DEV-006300,Boston,13.23,1832,108
3823,DEV-006301,Los Angeles,17.55,1895,126
3824,DEV-006302,Austin,88.87,383,16
3825,DEV-006303;DEV-006304,Chicago,148.67,1905,117
3826,DEV-006305,Houston,20.82,1775,104
3827,DEV-006306;DEV-006307,Chicago,139.95,902,22
3828,DEV-006308;DEV-006309,Miami,53.11,790,20
3829,DEV-006310;DEV-006311;DEV-006312,San Francisco,41.94,1767,62
3830,DEV-006313;DEV-006314;DEV-006315,San Francisco,55.76,1101,83
3831,DEV-006316;DEV-006317;DEV-006318,San Francisco,60.73,1362,38
3832,DEV-006319;DEV-006320,Seattle,234.06,1485,46
3833,DEV-006321,Miami,19.03,1437,72
3834,DEV-006322;DEV-006323,Chicago,79.37,95,2
3835,DEV-006324;DEV-006325,San Francisco,20.05,168,12
3836,DEV-006326;DEV-006327,Boston,38.58,909,59
3837,DEV-006328,Seattle,14.75,210,7
3838,DEV-006329,Seattle,218.71,1214,66
3839,DEV-006330;DEV-006331;DEV-006332,Seattle,18.07,378,12
3840,DEV-006333,Boston,59.09,1937,64
3841,DEV-006334;DEV-006335,Austin,110.37,1424,72
3842,DEV-006336,Chicago,150.68,939,66
3843,DEV-006337,Chicago,196.5,603,48
3844,DEV-006338;DEV-006339;DEV-006340,Austin,121.8,1417,83
3845,DEV-006341,Austin,20.63,702,18
3846,DEV-006342,Miami,210.35,1789,138
3847,DEV-006343;DEV-006344,Houston,31.79,329,16
3848,DEV-006345,Los Angeles,229.09,1363,83
3849,DEV-006346;DEV-006347;DEV-006348,Miami,16.56,35,3
3850,DEV-006349;DEV-006350;DEV-006351,San Francisco,156.63,1745,82
3851,DEV-006352,Miami,65.96,1124,51
3852,DEV-006353,Miami,58.72,45,3
3853,DEV-006354;DEV-006355,Miami,15.17,1932,120
3854,DEV-006356;DEV-006357,Chicago,64.23,625,23
3855,DEV-006358;DEV-006359,Austin,141.24,1400,39
3856,DEV-006360;DEV-006361,Austin,133.51,37,3
3857,DEV-006362;DEV-006363,Seattle,14.93,106,5
3858,DEV-006364;DEV-006365,Los Angeles,228.06,240,8
3859,DEV-006366;DEV-006367,Seattle,87.86,1352,57
3860,DEV-006368,Houston,51.55,1202,68
3861,DEV-006369;DEV-006370;DEV-006371,Seattle,17.34,1504,51
3862,DEV-006372,Seattle,95.57,535,14
3863,DEV-006373,New York,225.72,1150,66
3864,DEV-006374;DEV-006375,Los Angeles,116.24,1054,41
3865,DEV-006376,Houston,107.38,211,11
3866,DEV-006377;DEV-006378,Houston,64.38,910,58
3867,DEV-006379;DEV-006380,Chicago,102.03,1816,37
3868,DEV-006381,San Francisco,155.62,580,16
3869,DEV-006382;DEV-006383,Los Angeles,141.83,184,13
3870,DEV-006384,San Francisco,61.34,1371,41
3871,DEV-006385;DEV-006386,San Francisco,28.36,1899,54
3872,DEV-006387,Houston,17.42,1623,76
3873,DEV-006388,Seattle,132.43,1080,84
3874,DEV-006389,Miami,232.59,1855,138
3875,DEV-006390;DEV-006391;DEV-006392,Seattle,19.47,839,37
3876,DEV-006393;DEV-006394,Houston,26.75,1042,40
3877,DEV-006395,Seattle,143.34,1496,59
3878,DEV-006396,Austin,15.87,79,3
3879,DEV-006397;DEV-006398,Miami,26.41,671,40
3880,DEV-006399,Miami,153.25,1194,43
3881,DEV-006400;DEV-006401;DEV-006402,Seattle,78.11,551,15
3882,DEV-006403;DEV-006404;DEV-006405,Seattle,109.9,596,30
3883,DEV-006406,Austin,86.3,1328,52
3884,DEV-006407,Boston,53.86,48,4
3885,DEV-006408,New York,14.28,776,50
3886,DEV-006409;DEV-006410,Boston,181.15,158,4
3887,DEV-006411;DEV-006412;DEV-006413,New York,44.45,657,44
3888,DEV-006414,Chicago,33.69,1910,69
3889,DEV-006415;DEV-006416,Los Angeles,17.08,1445,101
3890,DEV-006417;DEV-006418,Miami,21.55,795,57
3891,DEV-006419;DEV-006420,New York,91.32,1865,38
3892,DEV-006421,Seattle,14.94,636,29
3893,DEV-006422,Chicago,50.93,1989,142
3894,DEV-006423,Houston,27.78,471,17
3895,DEV-006424,San Francisco,118.29,380,15
3896,DEV-006425;DEV-006426,Miami,18.81,1369,40
3897,DEV-006427;DEV-006428;DEV-006429,Houston,70.06,338,22
3898,DEV-006430;DEV-006431,Chicago,102.54,1180,25
3899,DEV-006432,San Francisco,28.79,497,31
3900,DEV-006433;DEV-006434,New York,23.55,892,18
3901,DEV-006435;DEV-006436;DEV-006437,Los Angeles,18.82,1196,58
3902,DEV-006438;DEV-006439,Chicago,131.7,1546,96
3903,DEV-006440;DEV-006441;DEV-006442,Miami,15.28,1988,148
3904,DEV-006443;DEV-006444,Los Angeles,211.65,1616,87
3905,DEV-006445,Chicago,12.75,1697,67
3906,DEV-006446,Miami,20.02,1246,57
3907,DEV-006447,San Francisco,18.28,1717,124
3908,DEV-006448;DEV-006449,Seattle,55.43,1165,55
3909,DEV-006450;DEV-006451,Miami,66.49,1710,54
3910,DEV-006452;DEV-006453;DEV-006454,Los Angeles,83.06,454,30
3911,DEV-006455,Houston,61.34,363,8
3912,DEV-006456,Austin,189.3,1094,58
3913,DEV-006457,Los Angeles,73.86,960,42
3914,DEV-006458,Boston,14.18,214,5
3915,DEV-006459,Los Angeles,13.72,1431,104
3916,DEV-006460;DEV-006461;DEV-006462,Seattle,12.42,945,66
3917,DEV-006463;DEV-006464,San Francisco,173.74,440,35
3918,DEV-006465;DEV-006466,Austin,96.55,364,25
3919,DEV-006467;DEV-006468;DEV-006469,Austin,201.0,1863,143
3920,DEV-006470;DEV-006471;DEV-006472,Houston,17.41,899,65
3921,DEV-006473,Seattle,186.05,1503,105
3922,DEV-006474,Los Angeles,79.81,1822,138
3923,DEV-006475,San Francisco,153.5,734,25
3924,DEV-006476;DEV-006477,Chicago,107.85,1469,87
3925,DEV-006478;DEV-006479,Chicago,23.51,186,10
3926,DEV-006480,Houston,212.72,1766,97
3927,DEV-006481,San Francisco,28.54,1155,48
3928,DEV-006482;DEV-006483,Houston,26.07,1764,131
3929,DEV-006484;DEV-006485,Chicago,116.59,1297,96
3930,DEV-006486;DEV-006487,Austin,157.83,1377,64
3931,DEV-006488;DEV-006489,San Francisco,16.62,194,7
3932,DEV-006490;DEV-006491,Boston,160.84,849,45
3933,DEV-006492,Seattle,36.23,367,21
3934,DEV-006493,Chicago,19.17,1169,73
3935,DEV-006494,Boston,22.35,761,31
3936,DEV-006495,San Francisco,14.18,1400,57
3937,DEV-006496,Boston,121.72,89,6
3938,DEV-006497;DEV-006498,Houston,24.21,1826,101
3939,DEV-006499,Miami,14.62,1860,65
3940,DEV-006500;DEV-006501,Seattle,97.95,896,41
3941,DEV-006502,Miami,52.84,130,7
3942,DEV-006503;DEV-006504,Los Angeles,178.72,1137,87
3943,DEV-006505,Seattle,12.69,562,30
3944,DEV-006506;DEV-006507,New York,13.58,38,2
3945,DEV-006508,Miami,19.56,383,24
3946,DEV-006509,Austin,182.29,1609,125
3947,DEV-006510,Austin,138.33,1767,88
3948,DEV-006511,Austin,26.81,598,27
3949,DEV-006512;DEV-006513,Seattle,14.23,114,3
3950,DEV-006514;DEV-006515,Los Angeles,46.4,279,7
3951,DEV-006516;DEV-006517,San Francisco,28.49,921,69
3952,DEV-006518,Boston,25.0,1753,79
3953,DEV-006519;DEV-006520;DEV-006521,Miami,123.51,1956,113
3954,DEV-006522,San Francisco,111.28,1539,104
3955,DEV-006523,Chicago,142.8,83,5
3956,DEV-006524,San Francisco,64.37,1909,97
3957,DEV-006525;DEV-006526,Seattle,98.82,1145,48
3958,DEV-006527,Chicago,179.84,964,60
3959,DEV-006528,San Francisco,165.12,1354,99
3960,DEV-006529;DEV-006530;DEV-006531,Miami,16.37,1793,101
3961,DEV-006532;DEV-006533;DEV-006534,Austin,16.19,1640,119
3962,DEV-006535;DEV-006536,Miami,77.86,489,34
3963,DEV-006537;DEV-006538,New York,93.3,1090,28
3964,DEV-006539,Los Angeles,19.48,333,12
3965,DEV-006540;DEV-006541;DEV-006542,New York,65.49,243,16
3966,DEV-006543;DEV-006544,Los Angeles,16.4,1035,46
3967,DEV-006545,Boston,18.32,1223,96
3968,DEV-006546;DEV-006547,New York,16.22,595,31
3969,DEV-006548;DEV-006549;DEV-006550,New York,12.89,913,23
3970,DEV-006551;DEV-006552,Austin,54.71,709,40
3971,DEV-006553,Boston,12.83,85,2
3972,DEV-006554,Miami,43.04,685,21
3973,DEV-006555,Seattle,31.15,1205,91
3974,DEV-006556,Houston,25.66,1373,93
3975,DEV-006557,Chicago,81.78,963,58
3976,DEV-006558;DEV-006559,Houston,16.91,1543,32
3977,DEV-006560,Miami,22.57,414,25
3978,DEV-006561;DEV-006562;DEV-006563,Chicago,111.49,231,18
3979,DEV-006564;DEV-006565;DEV-006566,New York,175.44,1827,44
3980,DEV-006567;DEV-006568,San Francisco,90.97,1062,76
3981,DEV-006569,Los Angeles,15.12,1827,72
3982,DEV-006570;DEV-006571,Houston,51.97,1888,102
3983,DEV-006572,Boston,19.16,179,10
